study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,testmouse.started,test.stopped,trials_2.textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,146,6,7,,,c_s_,Case,old,case,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1738237999379635],['text_3'],,,,,7,6,146,5,360.7874426000053,,,,,,,,360.7652361000655,360.7874426000053,360.7874426000053,360.7874426000053,0.0032748000230640173,362.9400161000667,case,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1738237999379635],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,147,7,7,,,K_y_,Keys,old,keys,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.9493467999855056],['text_3'],,,,,7,7,147,8,362.95351430005394,,,,,,,,362.94214070006274,362.95351430005394,362.95351430005394,362.95351430005394,0.0019862999906763434,366.89249600004405,keys,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.9493467999855056],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,148,8,7,,,_o_rd,Board,old,board,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.927411500015296],['text_3'],,,,,7,8,148,10,366.91955049999524,,,,,,,,366.8959041000344,366.91955049999524,366.91955049999524,366.91955049999524,0.0028493000427260995,368.82444320002105,board,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.927411500015296],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,149,9,7,,,P_st_r,Poster,old,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7956067000050098],['text_3'],,,,,7,9,149,9,368.8525496000657,,,,,,,,368.8283523999853,368.8525496000657,368.8525496000657,368.8525496000657,0.0037562999641522765,370.6253818999976,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7956067000050098],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,150,10,7,,,_ho_e,Phone,old,phone,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[4.745925899944268],['text_3'],,,,,7,10,150,12,370.6521013000747,,,,,,,,370.62993150006514,370.6521013000747,370.6521013000747,370.6521013000747,0.004356099991127849,375.3770147000905,phone,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[4.745925899944268],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,151,11,7,,,c_m_ra,Camera,new,comera,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7939886000240222],['text_3'],,,,,7,11,151,19,375.4022438999964,,,,,,,,375.37973380007315,375.4022438999964,375.4022438999964,375.4022438999964,0.0025759999407455325,377.1753419000888,comera,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7939886000240222],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,152,12,7,,,l_pt_p,Laptop,old,laptop,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1429455999750644],['text_3'],,,,,7,12,152,0,377.20197050005663,,,,,,,,377.178937699995,377.20197050005663,377.20197050005663,377.20197050005663,0.003433199948631227,379.32319740008097,laptop,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1429455999750644],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,153,13,7,,,_a_bl_,Marble,old,marble,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[6.662374300067313],['text_3'],,,,,7,13,153,11,379.35257840005215,,,,,,,,379.3273499000352,379.35257840005215,379.35257840005215,379.35257840005215,0.003972100093960762,385.99127820006106,marble,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[6.662374300067313],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,154,14,7,,,bo_t_e,Bottle,new,bother,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.5420148000121117],['text_3'],,,,,7,14,154,18,386.0189276000019,,,,,,,,385.99521500000264,386.0189276000019,386.0189276000019,386.0189276000019,0.003778000012971461,387.5390411000699,bother,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.5420148000121117],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,155,15,7,,,p_nc_l,Pencil,new,panicle,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7456215999554843],['text_3'],,,,,7,15,155,16,387.5691229000222,,,,,,,,387.54344830010086,387.5691229000222,387.5691229000222,387.5691229000222,0.004197599948383868,389.2906948000891,panicle,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7456215999554843],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,156,16,7,,,_ou_se,mouse,old,mouse,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4787717999424785],['text_3'],,,,,7,16,156,3,389.31915450003,,,,,,,,389.29398519999813,389.31915450003,389.31915450003,389.31915450003,0.0031026999931782484,390.7744960000273,mouse,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4787717999424785],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,157,17,7,,,ta_l_,Table,new,tally,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4260241000447422],['text_3'],,,,,7,17,157,15,390.8019227000186,,,,,,,,390.77995750005357,390.8019227000186,390.8019227000186,390.8019227000186,0.005208799964748323,392.20734550000634,tally,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4260241000447422],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,158,18,7,,,P_li_e,Police,old,police,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.2300802000099793],['text_3'],,,,,7,18,158,7,392.23531930008903,,,,,,,,392.21106230001897,392.23531930008903,392.23531930008903,392.23531930008903,0.003513899981044233,395.44319520005956,police,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.2300802000099793],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,159,19,7,,,_ha_t,Chart,old,chart,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.0584811000153422],['text_3'],,,,,7,19,159,1,395.4694587000413,,,,,,,,395.45144110010006,395.4694587000413,395.4694587000413,395.4694587000413,0.007634799927473068,397.51219630008563,chart,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.0584811000153422],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,160,0,8,,,c_s_,Case,old,case,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4540591000113636],['text_3'],,,,,8,0,160,5,397.5361332000466,,,,,,,,397.51959190005437,397.5361332000466,397.5361332000466,397.5361332000466,0.007302599959075451,398.9749602000229,case,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4540591000113636],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,161,1,8,,,_a_bl_,Marble,old,marble,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6606123999226838],['text_3'],,,,,8,1,161,11,399.002420200035,,,,,,,,398.97781000006944,399.002420200035,399.002420200035,399.002420200035,0.0027129999361932278,400.64036950003356,marble,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6606123999226838],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,162,2,8,,,ta_l_,Table,new,tally,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6433401999529451],['text_3'],,,,,8,2,162,15,400.6687975000823,,,,,,,,400.6447331000818,400.6687975000823,400.6687975000823,400.6687975000823,0.004156899987719953,402.2901579000754,tally,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6433401999529451],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,163,3,8,,,P_li_e,Police,old,police,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8281579999020323],['text_3'],,,,,8,3,163,7,402.31873360008467,,,,,,,,402.2939276000252,402.31873360008467,402.31873360008467,402.31873360008467,0.003532600007019937,404.12370630004443,police,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8281579999020323],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,164,4,8,,,P_as_tr_,Pastry,old,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.694537500035949],['text_3'],,,,,8,4,164,4,404.1521053999895,,,,,,,,404.1271091999952,404.1521053999895,404.1521053999895,404.1521053999895,0.0032600000267848372,405.82390010007657,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.694537500035949],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,165,5,8,,,_ho_e,Phone,old,phone,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.976184400031343],['text_3'],,,,,8,5,165,12,405.8519022000255,,,,,,,,405.8296331000747,405.8519022000255,405.8519022000255,405.8519022000255,0.00555729994084686,407.8084317999892,phone,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.976184400031343],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,166,6,8,,,v_s_,Vase,new,visa,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.559903600020334],['text_3'],,,,,8,6,166,17,407.8351991000818,,,,,,,,407.81323339999653,407.8351991000818,407.8351991000818,407.8351991000818,0.0042091000359505415,410.3744756000815,visa,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.559903600020334],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,167,7,8,,,P_st_r,Poster,old,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.9451857999665663],['text_3'],,,,,8,7,167,9,410.40220810007304,,,,,,,,410.3774887000909,410.40220810007304,410.40220810007304,410.40220810007304,0.0028599000070244074,412.3237313000718,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.9451857999665663],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,168,8,8,,,p_nc_l,Pencil,new,panicle,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8639738999772817],['text_3'],,,,,8,8,168,16,412.35223710001446,,,,,,,,412.3270189000759,412.35223710001446,412.35223710001446,412.35223710001446,0.003141700057312846,414.1925941000227,panicle,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8639738999772817],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,169,9,8,,,_ha_t,Chart,old,chart,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7249118000036106],['text_3'],,,,,8,9,169,1,414.21871370007284,,,,,,,,414.19744870008435,414.21871370007284,414.21871370007284,414.21871370007284,0.004709900007583201,415.9238431000849,chart,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.7249118000036106],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,170,10,8,,,_ou_se,mouse,old,mouse,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.527268199948594],['text_3'],,,,,8,10,170,3,415.95218240004033,,,,,,,,415.92782660003286,415.95218240004033,415.95218240004033,415.95218240004033,0.0038218999980017543,417.457307600067,mouse,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.527268199948594],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,171,11,8,,,_oo_,Book,old,book,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1618796999100596],['text_3'],,,,,8,11,171,13,417.48550830001477,,,,,,,,417.4614821000723,417.48550830001477,417.48550830001477,417.48550830001477,0.003976100008003414,419.62532670004293,book,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1618796999100596],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,172,12,8,,,c_s_io_,Cushion,new,cushion,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8420595999341458],['text_3'],,,,,8,12,172,14,419.6515182000585,,,,,,,,419.62989240000024,419.6515182000585,419.6515182000585,419.6515182000585,0.004367400077171624,421.47326980007347,cushion,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8420595999341458],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,173,13,8,,,bo_t_e,Bottle,new,bother,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6133251000428572],['text_3'],,,,,8,13,173,18,421.5016791000962,,,,,,,,421.4773369000759,421.5016791000962,421.5016791000962,421.5016791000962,0.003924499964341521,423.09272790001705,bother,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6133251000428572],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,174,14,8,,,T_hi_t,Tshirt,old,tshirt,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.9756047000410035],['text_3'],,,,,8,14,174,2,423.11844380002003,,,,,,,,423.097443100065,423.11844380002003,423.11844380002003,423.11844380002003,0.004358200007118285,427.0746888000285,tshirt,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.9756047000410035],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,175,15,8,,,_ru_is_,Cruise,old,cruise,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[4.927405999973416],['text_3'],,,,,8,15,175,6,427.1023506000638,,,,,,,,427.0786252000835,427.1023506000638,427.1023506000638,427.1023506000638,0.0037048999220132828,432.0071491000708,cruise,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[4.927405999973416],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,176,16,8,,,K_y_,Keys,old,keys,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.1103461999446154],['text_3'],,,,,8,16,176,8,432.0352018000558,,,,,,,,432.01093570003286,432.0352018000558,432.0352018000558,432.0352018000558,0.0036289000418037176,435.1232189000584,keys,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[3.1103461999446154],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,177,17,8,,,c_m_ra,Camera,new,comera,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.561340200016275],['text_3'],,,,,8,17,177,19,435.15137680002954,,,,,,,,435.1263788000215,435.15137680002954,435.15137680002954,435.15137680002954,0.0029482999816536903,436.6896153000416,comera,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.561340200016275],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,178,18,8,,,l_pt_p,Laptop,old,laptop,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6801406999584287],['text_3'],,,,,8,18,178,0,436.7181963000912,,,,,,,,436.69407590001356,436.7181963000912,436.7181963000912,436.7181963000912,0.004239600035361946,438.3760076999897,laptop,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6801406999584287],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,179,19,8,,,_o_rd,Board,old,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.7418938999762759],['text_3'],,,,,8,19,179,10,438.40181690000463,,,,,,,,438.37889610009734,438.40181690000463,438.40181690000463,438.40181690000463,0.0027247999096289277,439.12274040002376,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.7418938999762759],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,180,0,9,,,_o_rd,Board,old,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.2157939999597147],['text_3'],,,,,9,0,180,10,439.1360339000821,,,,,,,,439.12354950001463,439.1360339000821,439.1360339000821,439.1360339000821,0.0006081999745219946,439.3406564000761,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.2157939999597147],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,181,1,9,,,T_hi_t,Tshirt,old,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.14396200003102422],['text_3'],,,,,9,1,181,2,439.36898860009387,,,,,,,,439.3440978000872,439.36898860009387,439.36898860009387,439.36898860009387,0.003245500032790005,439.48916310002096,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.14396200003102422],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,182,2,9,,,_ru_is_,Cruise,old,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.144912299932912],['text_3'],,,,,9,2,182,6,439.5029234000249,,,,,,,,439.4921350000659,439.5029234000249,439.5029234000249,439.5029234000249,0.0028404000913724303,439.63905540003907,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.144912299932912],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,183,3,9,,,v_s_,Vase,new,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.1491084999870509],['text_3'],,,,,9,3,183,17,439.66835050005466,,,,,,,,439.6430964000756,439.66835050005466,439.66835050005466,439.66835050005466,0.003819199977442622,439.79420150001533,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.1491084999870509],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,184,4,9,,,_oo_,Book,old,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.13952430000063032],['text_3'],,,,,9,4,184,13,439.8184432000853,,,,,,,,439.7983451000182,439.8184432000853,439.8184432000853,439.8184432000853,0.003953299950808287,439.93989030004013,,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[0.13952430000063032],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,185,5,9,,,c_m_ra,Camera,new,comera,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.714891399955377],['text_3'],,,,,9,5,185,19,439.96821850002743,,,,,,,,439.9433796000667,439.96821850002743,439.96821850002743,439.96821850002743,0.0032839999767020345,441.660186800058,comera,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.714891399955377],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,186,6,9,,,K_y_,Keys,old,keys,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.2245437999954447],['text_3'],,,,,9,6,186,8,441.6852052999893,,,,,,,,441.6646262999857,441.6852052999893,441.6852052999893,441.6852052999893,0.0042915999656543136,442.8905311000999,keys,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.2245437999954447],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,187,7,9,,,_ho_e,Phone,old,phone,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1626117000123486],['text_3'],,,,,9,7,187,12,442.918742800015,,,,,,,,442.89381680008955,442.918742800015,442.918742800015,442.918742800015,0.0031215999042615294,445.0577827000525,phone,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[2.1626117000123486],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,188,8,9,,,_ou_se,mouse,old,mouse,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4441524000139907],['text_3'],,,,,9,8,188,3,445.08475350006483,,,,,,,,445.06105200003367,445.08475350006483,445.08475350006483,445.08475350006483,0.0031384999165311456,446.5067813000642,mouse,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.4441524000139907],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,189,9,9,,,P_li_e,Police,old,police,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.745246300008148],['text_3'],,,,,9,9,189,7,446.5348576999968,,,,,,,,446.50987390009686,446.5348576999968,446.5348576999968,446.5348576999968,0.00294110004324466,448.25646160007454,police,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.745246300008148],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,190,10,9,,,P_st_r,Poster,old,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.5615305000683293],['text_3'],,,,,9,10,190,9,448.28505619999487,,,,,,,,448.2611690000631,448.28505619999487,448.28505619999487,448.28505619999487,0.0044998000375926495,449.8244322000537,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.5615305000683293],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,191,11,9,,,ta_l_,Table,new,tally,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6420631000073627],['text_3'],,,,,9,11,191,15,449.8516906000441,,,,,,,,449.8279362000758,449.8516906000441,449.8516906000441,449.8516906000441,0.003342500072903931,451.4723750000121,tally,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6420631000073627],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,192,12,9,,,c_s_io_,Cushion,new,cushion,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.827701500034891],['text_3'],,,,,9,12,192,14,451.50143400009256,,,,,,,,451.47630680003203,451.50143400009256,451.50143400009256,451.50143400009256,0.003737300052307546,453.3063253000146,cushion,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.827701500034891],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,193,13,9,,,_ha_t,Chart,old,chart,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8114300000015646],['text_3'],,,,,9,13,193,1,453.3348815999925,,,,,,,,453.3108230000362,453.3348815999925,453.3348815999925,453.3348815999925,0.004226100048981607,455.12387470004614,chart,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.8114300000015646],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
,194,14,9,,,P_as_tr_,Pastry,old,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6124891999643296],['text_3'],,,,,9,14,194,4,455.1515352000715,,,,,,,,455.1272069000406,455.1515352000715,455.1515352000715,455.1515352000715,0.0031844000332057476,456.7413487000158,pastry,[np.float64(-0.01375)],[np.float64(-0.28625)],[1],[0],[0],[1.6124891999643296],['text_3'],Participant 02,001,2025-10-16_18h28.54.608,Word Priming Experiment,,2025.1.1,118.33213218187181,2025-10-16 18h29.14.005139 +0530,
